Label,a,b,c,d,e,f
0,11.71834864,0.567953061,0.459169359,0.102432717,1.598798755,0.225088462
0,8.753515462,0.650936311,0.415689585,0.05233926,1.729195749,0.160256545
0,8.374465825,0.869547784,0.292196286,0.108782707,2.293135433,0.340845908
0,11.47647012,0.794112593,-0.249466457,0.093173907,2.08907595,0.281998357
0,11.22317768,0.806593333,-0.542297367,0.067999066,1.814086012,0.171053801
0,9.068245914,0.996007103,-0.437637352,0.119130135,3.020175584,0.329035047
0,8.712346921,0.782445178,-0.249509506,0.037683871,2.056558225,0.090582516
0,11.26769536,0.692647638,0.096605659,0.112806426,1.828388291,0.337313678
0,11.33860987,0.655665332,0.436134805,0.081503233,1.783452575,0.246656758
0,8.697979697,0.490200866,0.5046537,0.096954223,1.451872852,0.262187833
0,8.602192039,0.591948625,0.222040802,0.174810115,1.500335817,0.455010638
0,11.30111025,0.652777856,-0.215363558,0.147602707,1.916489888,0.446974825
0,11.56116258,0.840983763,-0.342209717,0.110621673,2.324936787,0.328332065
0,9.248733314,0.272595919,-0.466121084,0.121199151,0.715925035,0.28709985
0,8.284639631,0.642585244,-0.191909424,0.135430518,1.686211978,0.349660719
0,11.65953071,0.580020699,0.208886565,0.123390419,1.6221727,0.334693461
0,11.56931849,0.538491658,0.433929945,0.059686001,1.368659302,0.153710677
0,8.86919369,1.183919973,0.444747572,0.093344339,3.002574195,0.235205268
0,8.83975635,0.9184143,0.164912026,0.157417847,2.843079994,0.479818501
0,10.95572716,0.903932712,-0.187333821,0.124569162,2.801141788,0.348414345
0,11.33644326,0.2425892,-0.438778812,0.068305769,0.66367835,0.190758886
0,8.771874774,0.835444547,-0.398609527,0.096515098,2.400795418,0.264896306
0,8.734893217,0.965613753,-0.159568635,0.132434857,2.503231474,0.360688054
0,11.34878704,0.748676813,0.153907231,0.125351863,2.239504781,0.360839108
0,11.3716661,0.44527967,0.377695149,0.106732869,1.371527822,0.267047265
0,8.919475794,0.568255412,0.540702162,0.097021356,1.72070532,0.241772457
0,8.701894187,0.419133468,0.252512659,0.133376349,1.117744583,0.334754118
0,11.20663659,0.58611799,-0.192045791,0.076134905,1.491399325,0.228174289
0,11.50059017,0.911283581,-0.48108083,0.060219509,2.687687856,0.185989104
0,8.596725915,1.14000402,-0.490213953,0.044014897,2.655560262,0.121521059
0,8.47654751,0.379230688,-0.209411054,0.092147234,1.023762558,0.253016247
0,11.19858952,0.573765447,0.217906429,0.095770095,1.670280988,0.281981227
0,11.56892732,0.51835641,0.465956396,0.110333158,1.4837527,0.296062929
0,9.13216747,0.932363843,0.511390053,0.06159092,2.347333097,0.17800971
0,8.677755921,0.511037161,0.237820342,0.098493345,1.505180752,0.27651532
0,11.14420634,0.884666058,-0.168907009,0.112978521,2.179503792,0.325977199
0,11.83439765,0.900762429,-0.439243146,0.09578539,2.448720243,0.256715159
0,8.74379342,0.815574202,-0.449625287,0.138907464,2.354294567,0.385432773
0,8.294650492,1.035758189,-0.187559499,0.150317012,3.086878876,0.446635065
0,11.26697713,0.691729968,0.171659813,0.118875852,1.924594285,0.326563311
0,11.26224753,0.792714454,0.434720962,0.114594945,1.8680721,0.337482742
0,8.799067173,0.628316671,0.467629455,0.095783713,1.718506165,0.248375
0,8.772105883,0.589711933,0.196337362,0.16294444,1.446782969,0.486418123
0,11.35692788,0.761232704,-0.109978425,0.088946018,2.169349648,0.250284036
0,11.71660025,0.410244704,-0.468162823,0.147368071,1.178878867,0.369079011
0,8.39136951,0.989035536,-0.404799208,0.058527486,3.002446885,0.169166639
0,8.202205967,0.234301976,-0.267780896,0.114196627,0.724742162,0.315700389
0,10.76640509,0.988524681,0.219119599,0.195663742,2.976118601,0.544235244
0,11.35753857,0.565791265,0.434291876,0.108899647,1.734877242,0.26550188
0,9.083116844,0.660082323,0.433358654,0.09980925,1.79368911,0.279465736
0,8.604804929,0.657252385,0.215254538,0.08013723,1.708113159,0.239793579
0,11.33729673,0.63856053,-0.235480529,0.166828979,1.763173793,0.511060698
0,11.26365435,0.462442301,-0.470654735,0.091286717,1.334652568,0.251320951
0,8.896097035,0.648028147,-0.451207193,0.025279785,1.664392922,0.068013528
0,8.650756693,0.774430042,-0.203889559,0.183918718,2.260401525,0.512097032
0,11.29674569,0.704727943,0.198582551,0.105144124,2.039870774,0.308737648
0,11.23050586,0.596894149,0.460602479,0.137090123,1.585262652,0.404641736
0,8.819966796,0.374451282,0.402606064,0.116862969,1.02190526,0.342058189
0,8.630804756,0.703306142,0.207726271,0.096764644,2.043504223,0.270719373
0,11.10274262,0.597455422,-0.165356051,0.165358601,1.404207456,0.433147153
0,11.82644921,0.551310863,-0.472001352,0.067498196,1.655834131,0.178672379
0,8.836865805,0.706570298,-0.427021282,0.044741632,1.985696914,0.107122075
0,8.2934744,0.628439597,-0.23757105,0.169418307,1.777601329,0.430688506
0,11.04476523,0.498940662,0.224851138,0.128551995,1.505534069,0.317734178
0,11.32382628,0.808508449,0.393307402,0.163352953,1.839162958,0.447850227
0,8.489490213,0.625242492,0.501254039,0.088097066,1.89223313,0.259265954
0,8.095930888,0.480703235,0.286148893,0.088473127,1.440924029,0.26355923
0,11.00693064,0.81905328,-0.228543944,0.139790531,2.44976245,0.378627278
0,11.46926902,0.588593236,-0.428938077,0.050746637,1.773191662,0.122369659
0,9.243119348,0.237132608,-0.427218303,0.119655637,0.73706294,0.350633219
0,8.480295064,0.875511888,-0.213325775,0.156999645,2.45822308,0.426497161
0,11.07340028,0.583164819,0.099811336,0.135599769,1.65850283,0.310482251
0,11.57596243,0.797376249,0.44055627,0.13035935,1.957201529,0.375877323
0,8.957197003,0.796234662,0.488592956,0.066418129,2.208021289,0.170228868
0,8.572622226,0.722659468,0.221593461,0.090412359,2.082214056,0.273787752
0,11.4108169,0.694319483,-0.20104899,0.100222894,1.659749668,0.26945124
0,11.41087452,0.837053972,-0.471669143,0.05797062,2.310791429,0.174206799
0,8.457429495,0.727840738,-0.479831872,0.096307954,2.021951315,0.293648532
0,8.954710633,0.505275005,-0.197733871,0.048651828,1.50195478,0.136015912
0,11.25715165,0.572951813,0.183463196,0.101257488,1.68103832,0.269650664
0,11.45341842,0.727137474,0.461211789,0.086690437,1.990817354,0.259942514
0,8.84201973,1.044771204,0.514968608,0.039710762,3.126903346,0.109507873
0,8.376342761,0.431930103,0.199387099,0.053767122,1.20730165,0.148922318
0,10.77404998,0.46136583,-0.235430852,0.138990748,1.417771393,0.388048877
0,11.18269095,0.859583783,-0.39274739,0.085960769,2.586229532,0.240194372
0,8.874589554,1.074510268,-0.439427816,0.086531593,2.965132846,0.215451454
0,8.643838928,0.473524622,-0.241085618,0.131513297,1.326231692,0.347276476
0,10.89515114,0.599235173,0.10793848,0.137928913,1.852019996,0.372197366
0,11.30899328,0.726568491,0.397359307,0.051879213,2.12477131,0.137134152
0,8.52097427,0.599963369,0.456704817,0.044565772,1.764979345,0.132288542
0,9.076823462,0.721947881,0.192646851,0.098445921,1.844616212,0.273688054
0,11.10771829,0.7511967,-0.137872192,0.121647815,1.898547211,0.302637381
0,11.57639109,0.640696106,-0.37374268,0.057380131,1.715934936,0.149763238
0,8.664928807,1.078454786,-0.511157612,0.199964993,2.863227283,0.525734816
0,8.281835885,0.628017767,-0.216601593,0.163574115,1.947466245,0.500338262
0,11.17560668,0.884325192,0.206383077,0.073621323,2.519055201,0.210987227
0,11.55400775,0.686836231,0.459788452,0.100784531,1.981481985,0.237946454
0,8.792481247,1.012480666,0.436686421,0.075381758,2.620043205,0.202305681
0,8.687529335,0.379234054,0.21347903,0.092996124,1.031715134,0.283358968
0,11.24774625,0.922858891,-0.108269431,0.113553213,2.495191257,0.283217336
0,11.83967147,0.961450292,-0.389811684,0.046054706,2.601241163,0.107273087
0,8.94647868,0.877175652,-0.410702372,0.160924447,2.53458778,0.362162703
0,8.292597476,0.611135309,-0.28823719,0.167246565,1.768269266,0.433141546
0,11.07215271,0.826863479,0.152686415,0.126022727,2.36234982,0.336204734
0,11.55031656,0.552082467,0.417621898,0.097763154,1.384373864,0.261628626
0,8.807911401,1.124553038,0.433208978,0.11269032,2.996272549,0.314102134
0,8.712242741,0.535878092,0.232162407,0.104487636,1.375360824,0.29389424
0,11.23552017,0.932586247,-0.116947071,0.107987018,2.710412915,0.253045126
0,11.32124014,0.511270866,-0.399925217,0.148331279,1.347856457,0.424892614
0,8.881659169,0.703615866,-0.525361783,0.10112062,2.194392052,0.284485887
0,8.941127854,0.91732568,-0.255737621,0.095741023,2.841530432,0.271496789
0,11.14938691,0.561048078,0.183076116,0.170450172,1.49065165,0.459109245
0,11.57414458,0.666569697,0.399361144,0.1240859,1.854658784,0.377465166
0,8.984047749,1.283994614,0.472899311,0.098933559,3.577844563,0.261142683
0,8.768080068,0.522746987,0.243394466,0.106721492,1.604148466,0.303852438
0,11.13796707,1.002926879,-0.191193254,0.154273651,2.745742622,0.378753464
0,11.64510555,0.726633711,-0.488751534,0.074827221,2.211016936,0.174458481
0,8.346929456,0.78536424,-0.481373544,0.188414824,1.989761602,0.58134638
0,8.840027443,0.669253343,-0.175505506,0.120209687,1.729326188,0.371424625
0,11.06612861,1.142647244,0.159345148,0.13071674,2.994274894,0.393186683
0,11.57386937,0.916357713,0.442170462,0.117511172,2.482886663,0.329807222
0,8.347764676,0.632980426,0.379129983,0.090614309,1.736127736,0.240205967
0,8.64110955,0.463244222,0.128696245,0.085452941,1.364404743,0.25473057
0,10.92907866,0.740639344,-0.109721973,0.114554742,2.092059935,0.348035864
0,11.29275975,0.378618801,-0.413133156,0.102939586,1.031236164,0.308916809
0,9.011743471,0.711465383,-0.46017809,0.157812728,1.92300684,0.430021181
0,8.723395313,0.597532161,-0.178102536,0.105489248,1.514779417,0.284205588
0,11.21117062,0.868550159,0.161056732,0.145167469,2.28876109,0.428405951
0,11.31435138,0.317264592,0.428351485,0.0567503,0.943342745,0.137046608
0,9.045256402,0.837415149,0.484551583,0.125720497,2.516577025,0.328565755
0,8.581753272,0.927508644,0.201920451,0.144483588,2.875660215,0.435053328
0,11.428646,0.606938304,-0.250294187,0.151514426,1.703949509,0.446601249
0,11.78460691,0.876554117,-0.490244232,0.167169074,2.662404789,0.453404047
0,9.119373572,0.635101925,-0.448249466,0.129609514,1.707137446,0.353184683
0,8.386415663,0.468812727,-0.177513729,0.13141496,1.166042403,0.336804604
0,10.90631075,1.128525603,0.187370168,0.153912549,3.287786847,0.448176816
0,11.45977711,0.802402328,0.436470044,0.082876099,2.200231259,0.223693521
0,9.034833482,0.574840156,0.524463524,0.135389079,1.380838605,0.321419941
0,8.759411611,0.571861551,0.213313064,0.036315394,1.552595493,0.106233398
0,11.52608587,0.77218829,-0.1688202,0.099523712,1.894135338,0.284848425
0,11.62844414,0.306865353,-0.511354589,0.085270366,0.860798033,0.253749287
0,8.660808536,0.934621569,-0.451121919,0.09035204,2.585991762,0.270994048
0,8.598938685,0.802842037,-0.152050412,0.11927579,2.32838124,0.332343334
0,11.02954958,1.155716496,0.0866007,0.158356772,3.406915594,0.355253912
0,11.6552239,0.280684796,0.388550776,0.122475469,0.790369117,0.31993417
0,8.935971757,0.64435174,0.486268242,0.132761631,1.840782306,0.356892926
0,8.289376402,0.466346781,0.175727698,0.146595202,1.150620701,0.424929796
0,10.9506553,0.836187232,-0.143715107,0.167274366,2.268593584,0.463147362
0,11.50247782,0.662255968,-0.455018141,0.136898222,1.779094274,0.424574461
0,8.488846763,0.811777772,-0.50142478,0.06251342,2.173012576,0.171581116
0,8.640602516,0.813772626,-0.23640511,0.071717548,1.987437149,0.184704454
0,11.13562632,0.890882698,0.147976401,0.188918709,2.535898559,0.550240144
0,10.9150174,0.936168279,0.422635251,0.038018382,2.817436616,0.10368234
0,8.854421223,0.99738285,0.437324218,0.099455144,2.244362145,0.273669063
0,8.512415363,0.815430921,0.370373811,0.112815827,1.94744421,0.274904587
0,11.50246861,0.703634242,-0.117085401,0.169678579,1.893399094,0.510969224
0,11.45691666,0.865761272,-0.521212005,0.121706847,2.519995041,0.351898967
0,8.59699547,0.622918094,-0.397638631,0.087246951,1.760478481,0.266154134
0,8.565451243,0.740534452,-0.242589496,0.149631924,2.086122569,0.407427663
0,11.24853717,0.695713752,0.079765351,0.073064256,2.026052182,0.202364702
0,11.35037679,0.712158591,0.40528388,0.129775189,2.173412187,0.407124536
0,8.711928357,0.29159915,0.551455003,0.077601093,0.72949685,0.240186939
0,8.476179145,0.373550304,0.287968025,0.146980395,1.076607691,0.416886822
0,11.33359039,0.686450584,-0.136410137,0.101124303,1.932569423,0.244756089
0,11.39421679,0.795556599,-0.418216483,0.145974136,2.101641208,0.375535065
0,8.687823137,0.590018186,-0.492973947,0.128581962,1.796140408,0.360398907
0,8.261856288,0.928922044,-0.2178423,0.154003231,2.465207121,0.425159562
0,10.78308295,0.546115932,0.128740294,0.181241232,1.518751781,0.560649101
0,11.36236291,0.628966463,0.4627859,0.096524238,1.684018786,0.281800934
0,8.864360947,0.493005948,0.520803985,0.070475853,1.344630087,0.186634169
0,8.541037818,0.962078679,0.231572488,0.043258241,2.667726736,0.114904575
0,11.3783544,0.404328309,-0.205931871,0.171917374,1.16881058,0.450775217
0,11.37699426,0.677244659,-0.409343418,0.095202981,1.881837006,0.269515371
0,8.442102836,0.779578418,-0.472176622,0.112829464,2.242877312,0.29815465
0,9.19321172,0.856628609,-0.275365251,0.102654536,2.376318456,0.284761988
0,11.16828461,0.437543896,0.128637773,0.12121055,1.245804012,0.352051831
0,11.30860736,0.811219483,0.450832551,0.121432603,2.208596943,0.312296793
0,9.339891772,1.122835678,0.488219685,0.049398107,2.842441214,0.147947239
0,8.822345245,0.741553344,0.179344848,0.098193021,2.108679841,0.260723267
0,11.55571617,0.884287551,-0.128450071,0.105052396,2.184025908,0.275938125
0,11.12253906,1.154766791,-0.536512932,0.085994274,3.212289566,0.216967926
0,9.047862882,0.851153208,-0.446001022,0.092834543,2.088008384,0.271843321
0,8.825968591,0.684182388,-0.13468858,0.129340116,1.826978234,0.38199159
0,11.36050125,0.442599503,0.143679176,0.184864348,1.237021596,0.443633554
0,11.59276252,0.585975541,0.419489019,0.090356141,1.596698046,0.229488419
0,8.720606194,0.385752382,0.508748132,0.103090376,1.056872957,0.267881163
0,8.589745427,0.403659171,0.261621451,0.130218057,1.168676577,0.338014789
0,11.09372521,0.614169966,-0.140140915,0.146772364,1.614017381,0.408460925
0,11.16861648,0.552760823,-0.454203498,0.082463725,1.54516437,0.235677456
0,8.79804224,0.480520008,-0.433229538,0.133861072,1.170980497,0.351451662
0,8.950469738,0.429223234,-0.182437897,0.214324112,1.179345372,0.606304202
0,10.87072356,1.089041068,0.120326863,0.210983725,3.044360067,0.654450077
0,11.71028701,0.692483509,0.411713105,0.111281484,1.651927257,0.301176934
0,8.652516635,0.7599716,0.443860825,0.083670232,2.059727178,0.246522157
0,8.881188169,0.677553348,0.217704594,0.104769014,1.635200489,0.275505388
0,11.41485061,0.739004868,-0.173933293,0.097582039,2.232217934,0.284699369
0,11.43577968,0.500789964,-0.502375661,0.114183163,1.192416534,0.308583787
0,9.099716592,0.984703718,-0.387338944,0.094470026,2.753322016,0.275760788
0,8.515320552,0.609296006,-0.156542053,0.164131775,1.846774452,0.481011468
0,11.00673656,0.899927563,0.226640187,0.125704052,2.460948702,0.35477073
0,11.90590866,0.869457346,0.455643959,0.086094665,2.462583959,0.241628949
0,8.543036372,0.51899135,0.49053391,0.104088076,1.367211983,0.266950083
0,8.488312925,0.863732765,0.168188644,0.125287744,2.589585209,0.346337789
0,11.34177133,0.806424586,-0.217458543,0.103995373,2.215137936,0.305854672
0,11.7822707,0.981638142,-0.447424002,0.109541557,2.914480689,0.294651189
0,8.775872647,0.690552074,-0.442047306,0.097956152,1.695522191,0.279274305
0,8.749198709,0.825472133,-0.205262432,0.191276904,2.001245832,0.519669264
0,11.24453586,0.444478551,0.087180929,0.142837313,1.31771412,0.362351123
0,11.51020518,0.3152317,0.442071233,0.057134237,0.70349234,0.149725389
0,8.546256693,0.58861581,0.437677996,0.06963282,1.5263376,0.194691333
0,8.62595636,1.05483678,0.174753384,0.059095907,2.976972667,0.181320005
0,10.95343257,0.826773209,-0.237960357,0.084835288,2.344649002,0.254815291
0,11.6026376,1.000958565,-0.471520439,0.152863696,2.773324456,0.391813497
0,8.925169848,0.815775697,-0.474164115,0.084076938,2.436969576,0.189929388
0,8.537128448,0.662177928,-0.180601457,0.138409493,1.9619965,0.366083619
0,11.18258744,0.66273367,0.157299156,0.133144375,1.893806728,0.337469402
0,11.01489961,1.067587458,0.37573584,0.220236534,2.822707805,0.636846078
0,9.324944886,0.521100978,0.463928237,0.074316838,1.463085965,0.195696158
0,9.030715037,0.39020651,0.25195354,0.114129701,1.143321137,0.291891094
0,11.39026365,1.095734798,-0.115953332,0.217948949,3.111637521,0.615983985
0,11.75393324,0.779725735,-0.469845119,0.117768913,2.022028906,0.337526251
0,8.691349437,0.807808682,-0.480040062,0.142122437,2.210245836,0.414435308
0,8.260409134,0.943799876,-0.151425906,0.099920917,2.442228654,0.253872986
0,11.32945269,1.164300671,0.118840933,0.101552729,3.566041324,0.274619083
0,11.4854113,0.806508755,0.358954191,0.082695908,2.21797155,0.225226336
0,8.744667179,0.579432034,0.42197217,0.098386061,1.617926251,0.296715337
0,9.042915524,0.584250385,0.1828485,0.175260153,1.647753799,0.486810566
0,11.40011872,1.096263201,-0.210678281,0.143949396,2.886221309,0.36911296
0,11.42792596,0.742208692,-0.483378607,0.079224984,2.143533285,0.220273379
0,8.778734717,0.957540989,-0.49124715,0.056319512,2.521869104,0.160026679
0,8.58159423,0.180890339,-0.218276584,0.072267807,0.542561702,0.179698364
0,10.86517757,0.804891022,0.16721265,0.129222677,2.322242602,0.317966847
0,11.23076434,0.664927893,0.391178324,0.098331218,1.602368661,0.273834234
0,8.525533089,0.829470923,0.485237713,0.094080729,2.330030983,0.248981835
0,8.743151948,0.687010612,0.191152279,0.077298063,1.822372459,0.174995758
0,11.51869567,0.734031691,-0.138329005,0.056838872,1.99703884,0.145033577
0,11.12559869,0.875719167,-0.412232856,0.214263167,2.284163843,0.65716761
0,9.249488106,0.611913801,-0.458616038,0.066079609,1.84200268,0.170078093
0,8.587195032,0.791639317,-0.25270536,0.084734143,2.088888691,0.220951453
0,11.08423257,0.396162397,0.165933199,0.173546436,1.141310103,0.498737433
0,11.7729179,0.669095436,0.48879028,0.119095386,1.758180943,0.355660208
0,8.827718765,0.497799091,0.432830777,0.032032663,1.327933381,0.089353343
0,8.814619557,0.60640197,0.234453374,0.064851383,1.719678018,0.18803177
0,11.04322383,0.764672181,-0.203429668,0.093451465,2.042563581,0.254158168
0,11.47726256,0.641334706,-0.396765561,0.116007337,1.997783424,0.323931398
0,8.76520881,1.299803732,-0.406754468,0.072383324,3.254296126,0.206461828
0,8.583411495,0.391926385,-0.291019334,0.133320574,1.026334916,0.414437179
0,10.9424878,0.67222661,0.171942355,0.148647242,1.754139014,0.424818442
0,11.41133929,0.773108508,0.403857544,0.068720831,2.039380896,0.186011804
0,8.791718446,0.971991369,0.444498538,0.057965964,2.520740895,0.177406332
0,8.649026686,0.483428303,0.205602045,0.136527176,1.483825621,0.419587262
0,11.4005926,0.736579115,-0.190799218,0.106093844,1.893367881,0.321360487
0,11.1789176,0.330082346,-0.410823974,0.113185467,0.904995672,0.312398561
0,8.859613277,0.629264477,-0.341005641,0.139879402,1.830133452,0.391894225
0,8.78904508,0.413429727,-0.233170949,0.044510818,1.070800761,0.136660451
0,11.43484769,0.494099623,0.148163494,0.148593734,1.425905593,0.396631673
0,11.71190882,0.84866977,0.497569781,0.094049304,2.486252219,0.26315939
0,8.793845438,1.052753348,0.431303183,0.071205332,3.106662647,0.189742597
0,8.556557304,0.633226947,0.169882473,0.113296131,1.816540873,0.288376712
0,11.65625821,0.440205748,-0.133181579,0.17977963,1.305369884,0.502645808
0,11.17115508,0.582684652,-0.375983116,0.050680024,1.341300555,0.151767714
0,8.72001221,0.984130179,-0.45667929,0.106588181,2.899386048,0.287679864
0,8.593505952,0.630620419,-0.198577477,0.141422148,1.375894008,0.406764926
0,11.16540029,0.803504218,0.172570849,0.178103476,1.917467216,0.498230448
0,11.02322344,1.386174909,0.391523422,0.048196688,3.873901858,0.139451378
0,8.492572408,0.780776944,0.453920219,0.108038827,2.372952805,0.324773225
0,8.866895121,0.732035495,0.212716374,0.101600885,1.650270347,0.283611506
0,11.33823441,0.609693507,-0.186605886,0.187232025,1.444165176,0.493846708
0,11.40436711,0.70468781,-0.460161968,0.121686097,1.721985913,0.341694806
0,8.947088839,0.676335563,-0.522945223,0.046588846,1.661416617,0.124701933
0,9.127407264,0.743411036,-0.196451227,0.138415632,2.017965283,0.381812685
0,11.19452517,0.504632787,0.080762101,0.111863248,1.40958508,0.326570912
0,11.11062087,0.617721818,0.486000109,0.088666095,1.72285321,0.257580196
0,8.728283321,0.552729489,0.417458493,0.181669794,1.44757327,0.462742737
0,8.318528477,0.629863292,0.206047305,0.066274635,1.728886171,0.196995819
0,11.44480519,0.732398041,-0.199053298,0.160432286,2.013723858,0.432263692
0,11.34416568,0.736547797,-0.540177061,0.099881605,2.080951002,0.286424232
0,9.038959844,0.844940739,-0.447382889,0.034629491,2.624544032,0.104042175
0,8.458210281,1.073807113,-0.141493784,0.194375937,2.830954441,0.548736667
0,11.42350221,0.630301757,0.119608687,0.106843186,1.892635602,0.288484492
0,11.28256233,0.560916661,0.45880784,0.07161707,1.6506527,0.201580336
0,9.125379453,0.807468454,0.472817695,0.069374356,1.937975503,0.160727162
0,9.025353129,0.505837082,0.199965623,0.078209343,1.541858749,0.240787721
0,11.57043393,1.060334551,-0.172892304,0.090547034,3.091251165,0.256869491
0,11.5692912,0.827193496,-0.481665171,0.033049685,2.156525297,0.098784825
0,8.38461272,0.6193023,-0.475457313,0.133457458,1.88517101,0.368141957
0,7.910253784,0.779934291,-0.249240463,0.173317251,2.085260537,0.501972976
0,11.02650911,0.583719433,0.280203101,0.132701825,1.766294919,0.373432516
0,11.45511353,0.623315004,0.406830951,0.029587515,1.960201206,0.087796747
0,8.796284528,0.972661237,0.461224279,0.117278931,2.9800421,0.296320438
0,8.756600416,0.7050888,0.206013545,0.161013403,1.800693124,0.46904273
0,11.4706909,0.845755439,-0.198514624,0.102470757,2.336708642,0.300054954
0,11.63374275,0.706837729,-0.441902557,0.091149393,1.856858827,0.229868046
0,9.081792566,0.966919523,-0.424458853,0.04404327,2.262618244,0.1299826
0,8.585044104,1.086519804,-0.180077603,0.129801979,3.421319191,0.372235415
0,11.08297089,0.724128194,0.203254269,0.054068814,2.139307305,0.136730858
0,11.38658882,0.524111301,0.546672384,0.1079096,1.361764591,0.324726225
0,8.976793946,0.575426929,0.488036679,0.113789632,1.412681186,0.318387031
0,8.297490929,0.476839367,0.253308056,0.125065842,1.362784605,0.324675037
0,10.94552554,0.425351496,-0.209907426,0.103563995,1.197487422,0.280704593
0,10.8255136,0.652681108,-0.493739302,0.089379162,1.732584065,0.223265396
0,8.992422148,0.395916212,-0.503409885,0.049830306,1.168420449,0.149291254
0,8.323690165,0.599943861,-0.275114002,0.193616648,1.59922591,0.561628118
0,11.21729819,1.339210819,0.188908717,0.058894344,3.854052694,0.17128581
0,11.22348061,0.785822443,0.442790479,0.041934125,2.288447029,0.106073574
0,9.363667588,0.900830638,0.379058881,0.08647713,2.643917114,0.212188779
0,8.449278213,0.923578306,0.171613181,0.130959044,2.27666207,0.338842262
0,11.34356855,0.484193159,-0.169962255,0.165648601,1.401044729,0.496531792
0,11.45302766,0.602885835,-0.420165145,0.118569502,1.699852572,0.318645587
0,8.433361235,0.926974079,-0.427861549,0.095648182,2.670782979,0.292246827
0,8.557914465,0.988786943,-0.091277172,0.070877711,2.781231448,0.206953466
0,11.01582547,1.022125573,0.146658845,0.092937294,2.999417085,0.24700377
0,11.49753155,0.735541256,0.436128864,0.112034089,1.916923798,0.333699345
0,9.032403168,0.583528487,0.411463783,0.122440033,1.481585179,0.349110334
0,8.68151616,0.848820272,0.171238616,0.149783819,2.330907598,0.437893677
0,11.18760549,0.801351795,-0.121890076,0.189325049,2.073614923,0.479233053
0,11.30519253,0.812412955,-0.460416353,0.110957922,1.955363202,0.330661218
0,8.626103105,0.81287102,-0.425327055,0.056953567,2.2714092,0.151272702
0,8.791792521,0.800285191,-0.175261113,0.123823519,2.330406232,0.302258172
0,11.38030397,0.796884755,0.163349687,0.122109623,1.81816629,0.35997805
0,11.1783661,0.71789989,0.380781242,0.080987092,1.810184418,0.216227635
0,9.139514358,0.75121693,0.450846574,0.049049549,2.309283396,0.126451319
0,8.871173073,0.464347595,0.205663526,0.154510055,1.227155045,0.45004863
0,11.36920881,0.769526756,-0.150214559,0.145050155,2.026497662,0.419369979
0,11.24332885,0.818846252,-0.418273185,0.058942626,2.257912385,0.164013956
0,9.002087038,0.777726814,-0.468016981,0.123208161,1.850296228,0.290558991
0,8.607350956,1.112261101,-0.306270488,0.173379971,2.900461006,0.473130722
0,11.04585467,0.862277806,0.099261914,0.089563783,2.371675795,0.264741392
0,11.24407044,0.833716062,0.434250396,0.124447253,2.061344865,0.366449606
0,8.695054911,0.30494223,0.413007255,0.076400009,0.887633655,0.226733768
0,8.486274731,0.59483515,0.227377145,0.156662362,1.429769965,0.434111887
0,11.3921055,0.800599959,-0.200354649,0.100998039,2.227470198,0.25696958
0,11.75555979,0.759130248,-0.504148691,0.11931229,1.702033479,0.336775885
0,8.493783145,0.656139164,-0.445615235,0.128943693,1.871989107,0.354465643
0,8.762586512,0.6360691,-0.165432205,0.167487723,1.894156438,0.462861588
0,11.35922495,0.495784554,0.195814293,0.140475689,1.330547374,0.365579187
0,11.4331298,0.612980529,0.47354651,0.114646808,1.723277816,0.294987186
0,8.468037367,1.216281569,0.436010709,0.078165451,3.56108976,0.222199187
0,8.638693962,0.734737088,0.162331534,0.124474236,2.039865042,0.35742968
0,11.36333206,0.831062842,-0.212960947,0.148773112,2.316123502,0.385630516
0,10.67653454,0.612951113,-0.443517407,0.052519084,1.84404551,0.135393261
0,8.712275175,1.024092174,-0.455305072,0.071140676,3.083044433,0.221297554
0,8.142683046,0.557680167,-0.216172656,0.13525427,1.446260598,0.384735523
0,11.47072559,0.530316121,0.210150841,0.057402388,1.482014596,0.165986073
0,11.20292066,0.563704677,0.571042813,0.117829422,1.436174227,0.35760626
0,8.599453878,0.617124407,0.527889508,0.105936851,1.555752121,0.310359157
0,8.791553383,1.043983818,0.167547553,0.066514192,2.962333259,0.187032515
0,11.30228724,0.690680171,-0.111167665,0.198171486,2.000122163,0.613495497
0,11.49262809,1.042937259,-0.487598717,0.036248545,2.736233615,0.106279702
0,8.518057835,1.020927369,-0.499463868,0.079456206,2.371387394,0.213170541
0,8.041294858,0.800135102,-0.173558488,0.140243495,2.519260625,0.394722272
0,11.78701212,0.788232847,0.187591866,0.114806595,2.058748632,0.336735565
0,11.11583541,0.518207234,0.386653791,0.072050245,1.459875887,0.212371977
0,8.374070119,0.983337201,0.439561334,0.044074157,2.757635461,0.135344027
0,8.176426905,0.749400904,0.187916802,0.108279842,2.075059746,0.235490942
0,11.04628222,0.899539463,-0.226264255,0.130189656,2.632270827,0.339029572
0,11.58792274,0.51793163,-0.444423155,0.050601681,1.38403125,0.119769741
0,8.928033637,0.481861046,-0.4527119,0.103827889,1.29247979,0.27710082
0,8.318212868,0.736010224,-0.258827336,0.087010436,2.301524356,0.192344118
0,11.41202348,1.294640691,0.175509016,0.139180551,3.374685945,0.381253236
0,11.76154731,0.499491136,0.409916542,0.122228012,1.184951686,0.317184918
0,9.20095378,0.849100282,0.512095713,0.114151496,2.247602349,0.279810255
0,8.298130967,1.116156637,0.312844743,0.165282849,3.480767229,0.466971367
